"Plot","Side","Quadrat","Crop","Rotation","Herbicide","Corn_weed_management","Cohort","Color","Date_begin","Date_end","Block","Crop_ID","Year","Interval","Sex","Weight"
"41","W","6","alfalfa","4-year","low","low",3,"blue",2019-07-19,2019-10-04,"4","A4","2019",77,"female",0.0349
"41","W","6","alfalfa","4-year","low","low",3,"blue",2019-07-19,2019-10-04,"4","A4","2019",77,"female",0.0714
"41","W","6","alfalfa","4-year","low","low",3,"blue",2019-07-19,2019-10-04,"4","A4","2019",77,"female",0.0735
"41","W","6","alfalfa","4-year","low","low",3,"blue",2019-07-19,2019-10-04,"4","A4","2019",77,"female",0.0409
"41","W","6","alfalfa","4-year","low","low",3,"blue",2019-07-19,2019-10-04,"4","A4","2019",77,"female",0.2125
"41","W","6","alfalfa","4-year","low","low",5,"red",2019-08-21,2019-10-04,"4","A4","2019",44,"female",0.1482
"41","W","8","alfalfa","4-year","low","low",5,"red",2019-08-21,2019-10-04,"4","A4","2019",44,"female",0.0152
"42","W","2","corn","3-year","conv","conv",2,"orange",2019-07-16,2019-09-18,"4","C3","2019",64,"female",0.0251
"42","W","2","corn","3-year","conv","conv",3,"red",2019-08-05,2019-09-18,"4","C3","2019",44,"female",0.0019
"42","W","2","corn","3-year","conv","conv",3,"red",2019-08-05,2019-09-18,"4","C3","2019",44,"female",0.0041
"42","W","3","corn","3-year","conv","conv",1,"plain",2019-06-26,2019-09-18,"4","C3","2019",84,"female",0.0424
"42","W","3","corn","3-year","conv","conv",1,"plain",2019-06-26,2019-09-18,"4","C3","2019",84,"female",0.204
"42","W","4","corn","3-year","conv","conv",2,"orange",2019-07-16,2019-09-18,"4","C3","2019",64,"female",0.0097
"42","W","4","corn","3-year","conv","conv",1,"plain",2019-06-26,2019-09-18,"4","C3","2019",84,"female",0.509
"42","W","5","corn","3-year","conv","conv",3,"red",2019-08-05,2019-09-18,"4","C3","2019",44,"female",0.0014
"42","W","5","corn","3-year","conv","conv",3,"red",2019-08-05,2019-09-18,"4","C3","2019",44,"female",0.0031
"42","W","7","corn","3-year","conv","conv",1,"plain",2019-06-26,2019-09-18,"4","C3","2019",84,"female",0.4779
"42","W","8","corn","3-year","conv","conv",1,"plain",2019-06-26,2019-09-18,"4","C3","2019",84,"female",1.5993
"42","W","8","corn","3-year","conv","conv",1,"plain",2019-06-26,2019-09-18,"4","C3","2019",84,"female",0.2218
"45","E","1","corn","2-year","conv","conv",3,"blue",2019-08-06,2019-09-17,"4","C2","2019",42,"female",0.0796
"45","E","3","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.1756
"45","E","3","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0173
"45","E","3","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0523
"45","E","4","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0195
"45","E","4","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.028
"45","E","4","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.065
"45","E","4","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.1271
"45","E","5","corn","2-year","conv","conv",1,"plain",2019-06-25,2019-09-17,"4","C2","2019",84,"female",0.7489
"45","E","5","corn","2-year","conv","conv",1,"plain",2019-06-25,2019-09-17,"4","C2","2019",84,"female",1.1304
"45","E","5","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0102
"45","E","5","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0103
"45","E","5","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.018
"45","E","5","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0543
"45","E","5","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0743
"45","E","5","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0745
"45","E","5","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.1137
"45","E","5","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.2246
"45","E","5","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.3473
"45","E","5","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.4086
"45","E","5","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.5127
"45","E","5","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.7073
"45","E","6","corn","2-year","conv","conv",1,"plain",2019-06-25,2019-09-17,"4","C2","2019",84,"female",1.042
"45","E","6","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0103
"45","E","6","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.2545
"45","E","6","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0427
"45","E","7","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.2638
"45","E","7","corn","2-year","conv","conv",2,"red",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0203
"45","E","8","corn","2-year","conv","conv",1,"plain",2019-06-25,2019-09-17,"4","C2","2019",84,"female",3.8655
"45","E","8","corn","2-year","conv","conv",1,"plain",2019-06-25,2019-09-17,"4","C2","2019",84,"female",4.7163
"45","W","2","corn","2-year","low","low",2,"blue",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0101
"45","W","2","corn","2-year","low","low",2,"blue",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0208
"45","W","2","corn","2-year","low","low",2,"blue",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0315
"45","W","2","corn","2-year","low","low",2,"blue",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0324
"45","W","2","corn","2-year","low","low",2,"blue",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0347
"45","W","2","corn","2-year","low","low",2,"blue",2019-07-16,2019-09-17,"4","C2","2019",63,"female",1.0146
"45","W","3","corn","2-year","low","low",2,"blue",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0041
"45","W","4","corn","2-year","low","low",2,"blue",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0118
"45","W","4","corn","2-year","low","low",2,"blue",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0227
"45","W","4","corn","2-year","low","low",2,"blue",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0353
"45","W","4","corn","2-year","low","low",2,"blue",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.068
"45","W","5","corn","2-year","low","low",2,"blue",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.3031
"45","W","6","corn","2-year","low","low",2,"blue",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0235
"45","W","7","corn","2-year","low","low",2,"blue",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0099
"45","W","7","corn","2-year","low","low",2,"blue",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0114
"45","W","7","corn","2-year","low","low",2,"blue",2019-07-16,2019-09-17,"4","C2","2019",63,"female",0.0205
"48","E","1","oat","3-year","conv","conv",2,"purple",2019-07-01,2019-10-02,"4","O3","2019",93,"female",0.5047
"48","E","2","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-02,"4","O3","2019",118,"female",0.6552
"48","E","3","oat","3-year","conv","conv",4,"blue",2019-08-09,2019-10-02,"4","O3","2019",54,"female",0.0091
"48","E","3","oat","3-year","conv","conv",4,"blue",2019-08-09,2019-10-02,"4","O3","2019",54,"female",0.0385
"48","E","3","oat","3-year","conv","conv",4,"blue",2019-08-09,2019-10-02,"4","O3","2019",54,"female",0.0442
"48","W","1","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-02,"4","O3","2019",118,"female",0.2404
"48","W","1","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-02,"4","O3","2019",118,"female",0.702
"48","W","2","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-02,"4","O3","2019",118,"female",0.1929
"48","W","2","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-02,"4","O3","2019",118,"female",0.2593
"48","W","2","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-02,"4","O3","2019",118,"female",0.3606
"48","W","2","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-02,"4","O3","2019",118,"female",0.6311
"48","W","2","oat","3-year","low","low",2,"purple",2019-07-01,2019-10-02,"4","O3","2019",93,"female",0.029
"48","W","2","oat","3-year","low","low",2,"purple",2019-07-01,2019-10-02,"4","O3","2019",93,"female",0.0468
"48","W","2","oat","3-year","low","low",2,"purple",2019-07-01,2019-10-02,"4","O3","2019",93,"female",0.3106
"48","W","4","oat","3-year","low","low",2,"purple",2019-07-01,2019-10-02,"4","O3","2019",93,"female",0.3106
"48","W","4","oat","3-year","low","low",2,"purple",2019-07-01,2019-10-02,"4","O3","2019",93,"female",0.4497
"48","W","4","oat","3-year","low","low",2,"purple",2019-07-01,2019-10-02,"4","O3","2019",93,"female",0.4283
"48","W","4","oat","3-year","low","low",2,"purple",2019-07-01,2019-10-02,"4","O3","2019",93,"female",0.4713
"48","W","6","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-02,"4","O3","2019",118,"female",0.2582
"48","W","6","oat","3-year","low","low",3,"red",2019-07-23,2019-10-02,"4","O3","2019",71,"female",0.0226
"49","E","1","oat","4-year","conv","conv",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.0046
"49","E","1","oat","4-year","conv","conv",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.0062
"49","E","1","oat","4-year","conv","conv",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.0173
"49","E","1","oat","4-year","conv","conv",5,"prism orange",2019-08-13,2019-09-26,"4","O4","2019",44,"female",0.0253
"49","E","1","oat","4-year","conv","conv",5,"prism orange",2019-08-13,2019-09-26,"4","O4","2019",44,"female",0.0523
"49","E","1","oat","4-year","conv","conv",5,"prism orange",2019-08-13,2019-09-26,"4","O4","2019",44,"female",0.0663
"49","E","2","oat","4-year","conv","conv",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.0453
"49","E","2","oat","4-year","conv","conv",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.0803
"49","E","2","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.0873
"49","E","2","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.8578
"49","E","3","oat","4-year","conv","conv",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.033
"49","E","3","oat","4-year","conv","conv",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.0511
"49","E","3","oat","4-year","conv","conv",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.053
"49","E","3","oat","4-year","conv","conv",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.1033
"49","E","3","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-26,"4","O4","2019",101,"female",0.0328
"49","E","3","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.0843
"49","E","3","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.1379
"49","E","3","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.1427
"49","E","3","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.1875
"49","E","3","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.2481
"49","E","3","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.2714
"49","E","3","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.313
"49","E","3","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.336
"49","E","3","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.5437
"49","E","3","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.7787
"49","E","3","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.7807
"49","E","4","oat","4-year","conv","conv",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.0338
"49","E","4","oat","4-year","conv","conv",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.1022
"49","E","4","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.139
"49","E","4","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",1.5625
"49","E","5","oat","4-year","conv","conv",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.4794
"49","E","5","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-26,"4","O4","2019",101,"female",0.1796
"49","E","5","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.272
"49","E","5","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.3
"49","E","5","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.5076
"49","E","5","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.6
"49","E","5","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.9
"49","E","5","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",1.1
"49","E","5","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",1.2
"49","E","5","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",1.3
"49","E","5","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",1.9
"49","E","5","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",2.4
"49","E","5","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",3.2827
"49","E","5","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",14.1
"49","E","6","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-26,"4","O4","2019",101,"female",0.0222
"49","E","6","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-26,"4","O4","2019",101,"female",0.0331
"49","E","6","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-26,"4","O4","2019",101,"female",0.0473
"49","E","6","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",1.4659
"49","E","7","oat","4-year","conv","conv",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.1515
"49","E","7","oat","4-year","conv","conv",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.6937
"49","E","7","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.148
"49","E","7","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.2669
"49","E","7","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.3789
"49","E","7","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.3975
"49","E","7","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.4448
"49","E","7","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",1.1059
"49","E","7","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",2.3966
"49","E","8","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-26,"4","O4","2019",101,"female",0.2072
"49","E","8","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.1378
"49","E","8","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.1994
"49","E","8","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.3349
"49","E","8","oat","4-year","conv","conv",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.4096
"49","E","8","oat","4-year","conv","conv",4,"yellow",2019-07-30,2019-09-26,"4","O4","2019",58,"female",0.0074
"49","W","1","oat","4-year","low","low",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.7598
"49","W","1","oat","4-year","low","low",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",1.1544
"49","W","2","oat","4-year","low","low",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.662
"49","W","3","oat","4-year","low","low",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",4.6993
"49","W","3","oat","4-year","low","low",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.207
"49","W","3","oat","4-year","low","low",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.2541
"49","W","3","oat","4-year","low","low",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",1.9088
"49","W","4","oat","4-year","low","low",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.2328
"49","W","4","oat","4-year","low","low",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.3522
"49","W","4","oat","4-year","low","low",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",1.6501
"49","W","4","oat","4-year","low","low",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.5124
"49","W","5","oat","4-year","low","low",2,"plain",2019-06-17,2019-09-26,"4","O4","2019",101,"female",0.4321
"49","W","5","oat","4-year","low","low",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",2.3894
"49","W","5","oat","4-year","low","low",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.1062
"49","W","5","oat","4-year","low","low",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.1416
"49","W","5","oat","4-year","low","low",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.1932
"49","W","5","oat","4-year","low","low",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.2887
"49","W","5","oat","4-year","low","low",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.3236
"49","W","5","oat","4-year","low","low",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.5725
"49","W","5","oat","4-year","low","low",4,"yellow",2019-07-30,2019-09-26,"4","O4","2019",58,"female",0.0055
"49","W","6","oat","4-year","low","low",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.2046
"49","W","6","oat","4-year","low","low",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.1237
"49","W","6","oat","4-year","low","low",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",2.1709
"49","W","6","oat","4-year","low","low",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.1194
"49","W","6","oat","4-year","low","low",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.2397
"49","W","6","oat","4-year","low","low",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.9674
"49","W","7","oat","4-year","low","low",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.1733
"49","W","7","oat","4-year","low","low",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.1572
"49","W","7","oat","4-year","low","low",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",1.2024
"49","W","7","oat","4-year","low","low",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",1.4952
"49","W","8","oat","4-year","low","low",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.026
"49","W","8","oat","4-year","low","low",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.0272
"49","W","8","oat","4-year","low","low",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.0279
"49","W","8","oat","4-year","low","low",3,"lime green",2019-07-09,2019-09-26,"4","O4","2019",79,"female",0.0396
"49","W","8","oat","4-year","low","low",2,"plain",2019-06-17,2019-09-26,"4","O4","2019",101,"female",0.0064
"49","W","8","oat","4-year","low","low",2,"plain",2019-06-17,2019-09-26,"4","O4","2019",101,"female",0.0296
"49","W","8","oat","4-year","low","low",1,"red",2019-05-23,2019-09-26,"4","O4","2019",126,"female",0.172
